,Hatch Time (Cycles),Height (m),Weight (kg),Base Experience Yield,Base Friendship,Male Ratio,Female Ratio,Pseudo Legendary,Legendary,Mythical,Ultra Beast,Paradox,Total EV Yield,Total Base Stat,Normal,Poison,Ground,Rock,Bug,Ghost,Steel,Dragon,Dark,Flying,Fire,Psychic,Ice,Fighting,Water,Grass,Electric,Fairy
343,20,1.5,108.0,189,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,500,1.0,0.5,0.0,0.5,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0.5,2.0,2.0,0.0,1.0
344,30,1.0,23.8,121,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,355,0.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0
345,30,1.5,60.4,201,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,495,0.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0
346,30,0.7,12.5,119,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,355,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
347,30,1.5,68.2,200,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,495,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
348,20,0.6,7.4,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,200,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
349,20,6.2,162.0,213,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,540,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
350,25,0.3,0.8,145,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,420,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
351,20,1.0,22.0,132,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,440,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
352,25,0.6,2.3,97,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,295,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
353,25,1.1,12.5,179,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,455,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
354,25,0.8,15.0,97,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,295,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
355,25,1.6,30.6,179,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,455,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
356,25,2.0,100.0,169,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,460,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.5,0.25,1.0,1.0
357,25,0.6,1.0,147,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,425,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
358,25,1.2,47.0,174,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,465,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
359,20,0.6,14.0,44,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,260,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
360,20,0.7,16.8,74,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
361,20,1.5,256.5,187,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
362,20,0.8,39.5,75,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,290,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,0.5,2.0,2.0,1.0
363,20,1.1,87.6,128,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,410,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,0.5,2.0,2.0,1.0
364,20,1.4,150.6,192,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,530,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,0.5,2.0,2.0,1.0
365,20,0.4,52.5,142,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,345,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
366,20,1.7,27.0,178,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
367,20,1.8,22.6,178,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
368,40,1.0,23.4,198,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,485,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.5,2.0,1.0,4.0,2.0,1.0
369,20,0.6,8.7,110,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,330,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
370,40,0.6,42.1,89,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
371,40,1.1,110.5,144,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
372,40,1.5,102.6,218,35,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3,600,1.0,1.0,0.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,0.5,0.5,0.25,1.0,2.0
373,40,0.6,95.2,103,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
374,40,1.2,202.5,153,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,420,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
375,40,1.6,550.0,210,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,600,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
376,80,1.7,230.0,217,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
377,80,1.8,175.0,216,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
378,80,1.9,205.0,215,35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,0.5,0.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,0.5,2.0,1.0,0.5,1.0,0.5
379,120,1.4,40.0,211,90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,0.5,0.5,0.5,2.0
380,120,2.0,60.0,211,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,0.5,0.5,0.5,2.0
381,120,4.5,352.0,218,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,670,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
382,120,3.5,950.0,218,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,670,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,1.0,0.0,0.5
383,120,7.0,206.5,220,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,1.0,0.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,0.5,0.5,0.25,1.0,2.0
384,120,0.3,1.1,215,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
385,120,1.7,60.8,215,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
386,20,0.4,10.2,64,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,318,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
387,20,1.1,97.0,141,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,405,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
388,20,2.2,310.0,208,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,525,1.0,1.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0
389,20,0.5,6.2,65,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,309,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
390,20,0.9,22.0,142,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,405,1.0,1.0,2.0,1.0,0.25,1.0,0.5,1.0,0.5,2.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,1.0
391,20,1.2,55.0,209,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,534,1.0,1.0,2.0,1.0,0.25,1.0,0.5,1.0,0.5,2.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,1.0
392,20,0.4,5.2,66,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,314,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
393,20,0.8,23.0,143,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,405,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
394,20,1.7,84.5,210,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,0.5,0.0,2.0,0.5,0.5,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.25,2.0,0.5,1.0,2.0,0.5
395,15,0.3,2.0,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,245,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
396,15,0.6,15.5,113,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,340,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
397,15,1.2,24.9,172,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,475,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
398,15,0.5,20.0,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,250,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
399,15,1.0,31.5,116,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,410,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,2.0,0.5,2.0,2.0,1.0
400,15,0.3,2.2,54,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,194,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
401,15,1.0,25.5,159,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,384,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
402,20,0.5,9.5,60,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,263,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
403,20,0.9,30.5,117,100,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,363,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
404,20,1.4,42.0,194,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,523,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
405,20,0.2,1.2,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.25,0.5,0.5
406,20,0.9,14.5,204,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.5,0.5,0.25,0.5,0.5
407,30,0.9,31.5,99,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,350,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
408,30,1.6,102.5,199,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,495,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
409,30,0.5,57.0,99,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,350,0.25,0.0,4.0,0.5,0.5,1.0,1.0,0.5,1.0,0.25,1.0,0.5,0.5,4.0,2.0,1.0,1.0,0.5
410,30,1.3,149.5,199,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,495,0.25,0.0,4.0,0.5,0.5,1.0,1.0,0.5,1.0,0.25,1.0,0.5,0.5,4.0,2.0,1.0,1.0,0.5
411,15,0.2,3.4,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,224,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
412,15,0.5,6.5,159,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,424,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,0.5,0.5,1.0,1.0,0.25,1.0,0.5
413,15,0.9,23.3,159,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,424,1.0,1.0,0.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.25,1.0,0.25,2.0,1.0
414,15,0.3,5.5,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,244,1.0,1.0,0.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.25,1.0,0.25,2.0,1.0
415,15,1.2,38.5,188,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,474,1.0,1.0,0.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.25,1.0,0.25,2.0,1.0
416,10,0.4,3.9,120,100,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,405,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
417,20,0.7,29.5,75,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,330,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
418,20,1.1,33.5,178,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
419,20,0.4,3.3,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,275,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
420,20,0.5,9.3,133,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,450,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
421,20,0.3,6.3,73,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,325,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
422,20,0.9,29.9,176,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,475,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0
423,20,1.2,20.3,186,100,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,482,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
424,30,0.4,1.2,127,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,348,0.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,2.0,1.0
425,30,1.2,15.0,204,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,498,0.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,2.0,1.0
426,20,0.4,5.5,84,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,350,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
427,20,1.2,33.3,178,140,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
428,25,0.9,4.4,187,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,0.0,0.5,0.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
429,20,0.9,27.3,187,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,505,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0
430,20,0.5,3.9,71,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,310,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
431,20,1.0,43.8,183,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,452,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
432,25,0.2,0.6,74,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,285,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
433,20,0.4,19.2,79,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,329,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
434,20,1.0,38.0,209,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,479,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
435,20,0.5,60.5,72,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,300,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
436,20,1.3,187.0,188,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,500,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
437,20,0.5,15.0,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,290,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
438,25,0.6,13.0,78,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,310,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0
439,40,0.6,24.4,255,140,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,220,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
440,20,0.5,1.9,107,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,411,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
441,30,1.0,108.0,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
442,40,0.7,20.5,67,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,1.0,0.0,2.0
443,40,1.4,56.0,144,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,410,1.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,1.0,0.0,2.0
444,40,1.9,95.0,218,70,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3,600,1.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,1.0,0.0,2.0
445,40,0.6,105.0,94,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,390,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
446,25,0.7,20.2,72,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,285,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
447,25,1.2,54.0,204,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,525,0.5,0.0,2.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0
448,30,0.8,49.5,95,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,330,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
449,30,2.0,300.0,198,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,525,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
450,20,0.8,12.0,114,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,330,1.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,1.0,0.25,1.0,0.5
451,20,1.3,61.5,204,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
452,10,0.7,23.0,83,100,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,0.5,2.0,0.5,0.25,1.0,1.0,1.0,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0
453,20,1.3,44.4,181,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,1.0,0.5,2.0,0.5,0.25,1.0,1.0,1.0,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0
454,25,1.4,27.0,164,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,454,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
455,20,0.4,7.0,90,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,330,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
456,20,1.2,24.0,156,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,460,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
457,25,1.0,65.0,108,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,345,1.0,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,1.0
